,X,Y,Z
89946,-2.4193334579467773,-4.2223005294799805,10.656185150146484
89947,-2.4376280307769775,-4.25720739364624,10.637179374694824
89948,-2.4560909271240234,-4.292435169219971,10.618377685546875
89949,-2.4747233390808105,-4.327993392944336,10.599788665771484
89950,-2.49352765083313,-4.3638739585876465,10.5814208984375
89951,-2.5125083923339844,-4.400091171264648,10.563263893127441
89952,-2.5316641330718994,-4.436642169952393,10.545321464538574
89953,-2.550995349884033,-4.47352933883667,10.527603149414062
89954,-2.570507287979126,-4.510759353637695,10.51010513305664
89955,-2.590195655822754,-4.548330307006836,10.492837905883789
89956,-2.610072612762451,-4.5862507820129395,10.475790977478027
89957,-2.63012957572937,-4.62451696395874,10.458983421325684
89958,-2.650374174118042,-4.663139820098877,10.442401885986328
89959,-2.6708033084869385,-4.702114582061768,10.42605972290039
89960,-2.6914222240448,-4.741451263427734,10.409955978393555
89961,-2.7122323513031006,-4.781146049499512,10.39409065246582
89962,-2.7332358360290527,-4.8212056159973145,10.378472328186035
89963,-2.7544350624084473,-4.861637115478516,10.3631010055542
89964,-2.775827646255493,-4.902435302734375,10.347979545593262
89965,-2.79742169380188,-4.943610191345215,10.333106994628906
89966,-2.8192124366760254,-4.985160827636719,10.318497657775879
89967,-2.84121036529541,-5.02709436416626,10.304143905639648
89968,-2.8634071350097656,-5.069408416748047,10.290056228637695
89969,-2.8858113288879395,-5.112112045288086,10.276233673095703
89970,-2.9084246158599854,-5.155203342437744,10.262675285339355
89971,-2.9312474727630615,-5.198688983917236,10.249395370483398
89972,-2.9542794227600098,-5.242570400238037,10.236382484436035
89973,-2.977525472640991,-5.286850452423096,10.22365951538086
89974,-3.000986337661743,-5.33152961730957,10.211214065551758
89975,-3.0246646404266357,-5.376623153686523,10.199050903320312
89976,-3.0485637187957764,-5.422124862670898,10.18718433380127
89977,-3.072683572769165,-5.4680352210998535,10.17561149597168
89978,-3.097025156021118,-5.514364242553711,10.164332389831543
89979,-3.121594190597534,-5.5611138343811035,10.153355598449707
89980,-3.1463873386383057,-5.608281135559082,10.142681121826172
89981,-3.171412706375122,-5.65587854385376,10.132317543029785
89982,-3.196669101715088,-5.703901290893555,10.122269630432129
89983,-3.2221574783325195,-5.752358913421631,10.112539291381836
89984,-3.247880220413208,-5.8012495040893555,10.103128433227539
89985,-3.273843288421631,-5.850584030151367,10.094046592712402
89986,-3.300043821334839,-5.900359630584717,10.085297584533691
89987,-3.3264832496643066,-5.9505791664123535,10.076873779296875
89988,-3.353170871734619,-6.001248836517334,10.068792343139648
89989,-3.3801043033599854,-6.052369117736816,10.061056137084961
89990,-3.4072844982147217,-6.103947162628174,10.053662300109863
89991,-3.4347150325775146,-6.15598201751709,10.04662799835205
89992,-3.4623947143554688,-6.208476543426514,10.039946556091309
89993,-3.49033260345459,-6.2614426612854,10.033631324768066
89994,-3.518524169921875,-6.3148722648620605,10.027680397033691
89995,-3.5469775199890137,-6.368776321411133,10.022100448608398
89996,-3.575685739517212,-6.423154354095459,10.016901969909668
89997,-3.6046624183654785,-6.478015422821045,10.012084007263184
89998,-3.6339051723480225,-6.533354759216309,10.007647514343262
89999,-3.663407564163208,-6.589175224304199,10.003620147705078
90000,-3.6931850910186768,-6.645486831665039,9.999977111816406
90001,-3.7232301235198975,-6.702284812927246,9.996745109558105
90002,-3.7535505294799805,-6.759584426879883,9.993915557861328
90003,-3.7841451168060303,-6.817376136779785,9.991509437561035
90004,-3.8150217533111572,-6.875666618347168,9.989520072937012
90005,-3.846172571182251,-6.934464454650879,9.987954139709473
90006,-3.8776090145111084,-6.993767738342285,9.986825942993164
90007,-3.909329891204834,-7.053582191467285,9.986133575439453
90008,-3.941336154937744,-7.113901138305664,9.98589038848877
